date,campaign_id,campaign_name,installs,d1_revenue,d7_revenue
2025-10-07,FB-100000,UA - Retargeting - Value | Android | US | Carousel,69,268.8,1265.78
2025-10-19,FB-100204,UA - Lookalike - 5% | Android | MENA | UGC,241,800.63,3030.38
2025-10-19,FB-100205,UA - Lookalike - 5% | Android | APAC | Carousel,64,218.71,1150.63
2025-10-19,FB-100206,UA - Retargeting - Value | iOS | LATAM | Video,12,44.02,226.48
2025-10-19,FB-100207,UA - Lookalike - 1% | iOS | APAC | UGC,75,231.39,1213.64
2025-10-19,FB-100208,UA - Lookalike - 5% | iOS | MENA | Video,32,136.13,607.41
2025-10-19,FB-100209,UA - Lookalike - 1% | Android | LATAM | Carousel,182,386.15,1909.51
2025-10-19,FB-100210,UA - Prospecting - Broad | Android | APAC | Playables,71,180.57,577.64
2025-10-19,FB-100211,UA - Retargeting - Value | iOS | APAC | Video,27,110.18,659.76
2025-10-19,FB-100212,UA - Lookalike - 5% | iOS | MENA | UGC,59,251.7,1149.01
2025-10-19,FB-100213,UA - Retargeting - Value | Android | EU | Carousel,43,220.19,1187.04
2025-10-19,FB-100214,UA - Prospecting - Broad | iOS | APAC | UGC,28,90.25,354.32
2025-10-19,FB-100215,UA - Retargeting - Value | Android | MENA | Static,15,54.31,325.86
2025-10-19,FB-100216,UA - Lookalike - 5% | iOS | MENA | Video,40,168.44,896.61
2025-10-19,FB-100217,UA - Lookalike - 5% | Android | EU | Video,38,144.56,467.65
2025-10-19,FB-100218,UA - Lookalike - 1% | Android | EU | UGC,183,696.13,2289.57
2025-10-19,FB-100219,UA - Lookalike - 5% | iOS | APAC | UGC,116,295.78,1105.63
2025-10-19,FB-100220,UA - Retargeting - Value | Android | APAC | Playables,31,124.0,620.37
2025-10-19,FB-100221,UA - Retargeting - Value | iOS | EU | Playables,14,62.92,257.41
2025-10-19,FB-100222,UA - Lookalike - 1% | Android | LATAM | UGC,360,886.25,3880.89
2025-10-19,FB-100223,UA - Lookalike - 1% | iOS | US | Carousel,84,331.52,1090.04
2025-10-19,FB-100224,UA - Lookalike - 5% | iOS | EU | UGC,22,76.1,307.9
2025-10-19,FB-100225,UA - Lookalike - 5% | iOS | LATAM | Playables,225,971.68,4516.37
2025-10-19,FB-100226,UA - Retargeting - Value | iOS | LATAM | Static,17,66.96,366.47
2025-10-19,FB-100227,UA - Prospecting - Broad | iOS | EU | UGC,20,68.76,233.17
2025-10-19,FB-100228,UA - Lookalike - 5% | iOS | APAC | UGC,125,339.56,1549.07
2025-10-19,FB-100229,UA - Retargeting - Value | Android | APAC | Video,74,340.65,1730.84
2025-10-19,FB-100230,UA - Prospecting - Broad | iOS | US | UGC,40,157.22,741.92
2025-10-19,FB-100231,UA - Lookalike - 5% | iOS | US | Static,26,91.19,351.45
2025-10-19,FB-100232,UA - Lookalike - 1% | Android | US | UGC,121,428.75,1610.38
2025-10-19,FB-100233,UA - Prospecting - Broad | iOS | MENA | UGC,48,130.9,529.23
2025-10-19,FB-100234,UA - Lookalike - 1% | iOS | MENA | UGC,27,80.09,279.67
2025-10-19,FB-100235,UA - Prospecting - Broad | iOS | MENA | Video,122,488.67,1509.99
2025-10-19,FB-100236,UA - Prospecting - Broad | Android | LATAM | Static,26,75.68,393.23
2025-10-19,FB-100237,UA - Lookalike - 5% | iOS | US | Video,66,206.42,976.78
2025-10-19,FB-100238,UA - Prospecting - Broad | Android | LATAM | Video,141,533.64,1689.5
2025-10-19,FB-100239,UA - Lookalike - 1% | iOS | US | Carousel,121,594.07,2686.98
2025-10-19,FB-100240,UA - Retargeting - Value | iOS | APAC | Static,13,57.73,239.98
2025-10-19,FB-100241,UA - Retargeting - Value | iOS | MENA | Static,89,350.68,2088.3
2025-10-19,FB-100242,UA - Lookalike - 5% | Android | US | Playables,42,179.09,784.06
2025-10-19,FB-100243,UA - Retargeting - Value | Android | APAC | Playables,26,119.63,717.78
2025-10-19,FB-100244,UA - Lookalike - 5% | Android | APAC | Carousel,35,128.78,619.43
2025-10-19,FB-100245,UA - Lookalike - 1% | iOS | US | UGC,136,416.8,1793.91
2025-10-19,FB-100246,UA - Lookalike - 1% | Android | US | UGC,45,130.01,533.04
2025-10-19,FB-100247,UA - Lookalike - 5% | iOS | APAC | Carousel,108,302.09,1575.1
2025-10-19,FB-100248,UA - Lookalike - 5% | iOS | EU | UGC,73,347.03,1303.79
2025-10-19,FB-100249,UA - Lookalike - 1% | Android | EU | UGC,116,437.1,1417.95
2025-10-19,FB-100250,UA - Lookalike - 5% | iOS | LATAM | Video,84,309.21,1257.56
2025-10-19,FB-100251,UA - Prospecting - Broad | iOS | US | Playables,21,100.26,456.88
2025-10-19,FB-100252,UA - Lookalike - 1% | iOS | LATAM | Static,90,325.31,1344.51
2025-10-19,FB-100253,UA - Lookalike - 1% | Android | EU | Playables,100,327.85,1480.9
2025-10-19,FB-100254,UA - Lookalike - 1% | Android | US | Video,198,828.91,2850.62
2025-10-19,FB-100255,UA - Lookalike - 1% | iOS | US | Playables,100,457.1,2187.22
2025-10-19,FB-100256,UA - Lookalike - 1% | Android | US | Carousel,150,524.88,1900.07
2025-10-19,FB-100257,UA - Retargeting - Value | iOS | EU | Static,29,129.94,779.64
2025-10-19,FB-100258,UA - Lookalike - 1% | iOS | MENA | Playables,27,84.43,334.09
2025-10-19,FB-100259,UA - Lookalike - 1% | Android | LATAM | UGC,120,479.93,1583.77
2025-10-19,FB-100260,UA - Prospecting - Broad | iOS | US | UGC,68,272.01,965.09
2025-10-19,FB-100261,UA - Lookalike - 1% | Android | EU | UGC,59,231.1,1259.96
2025-10-19,FB-100262,UA - Lookalike - 1% | Android | APAC | Video,148,305.93,1019.66
2025-10-19,FB-100263,UA - Lookalike - 1% | Android | APAC | Carousel,167,573.06,2454.99
2025-10-19,FB-100264,UA - Retargeting - Value | iOS | LATAM | Video,14,60.64,281.07
2025-10-19,FB-100265,UA - Lookalike - 1% | iOS | US | Playables,55,241.6,768.53
2025-10-19,FB-100266,UA - Lookalike - 1% | Android | US | UGC,94,417.11,1695.14
2025-10-19,FB-100267,UA - Prospecting - Broad | iOS | US | Static,26,119.62,609.7
2025-10-19,FB-100268,UA - Prospecting - Broad | Android | LATAM | UGC,69,151.19,771.82
2025-10-19,FB-100269,UA - Retargeting - Value | Android | EU | Playables,46,235.63,989.41
2025-10-19,FB-100270,UA - Lookalike - 5% | iOS | APAC | Carousel,40,160.27,721.05
2025-10-19,FB-100271,UA - Lookalike - 5% | Android | APAC | Video,103,404.05,2006.92
2025-10-19,FB-100272,UA - Lookalike - 1% | iOS | LATAM | Video,45,118.27,589.93
2025-10-19,FB-100273,UA - Retargeting - Value | Android | APAC | UGC,14,40.02,181.61
2025-10-19,FB-100274,UA - Lookalike - 1% | iOS | US | Carousel,77,373.01,1198.48
2025-10-19,FB-100275,UA - Retargeting - Value | Android | APAC | Carousel,110,513.24,2831.55
2025-10-19,FB-100276,UA - Retargeting - Value | Android | APAC | Video,20,93.55,519.48
2025-10-19,FB-100277,UA - Retargeting - Value | Android | US | Carousel,49,231.28,1387.68
2025-10-19,FB-100278,UA - Prospecting - Broad | Android | MENA | Static,66,148.9,598.43
2025-10-19,FB-100279,UA - Retargeting - Value | Android | MENA | Static,25,92.25,393.54
2025-10-19,FB-100280,UA - Prospecting - Broad | iOS | EU | Playables,71,311.05,1342.49
2025-10-19,FB-100281,UA - Lookalike - 1% | iOS | EU | Static,244,1176.2,6338.54
2025-10-19,FB-100282,UA - Retargeting - Value | Android | US | Video,53,248.37,1343.18
2025-10-19,FB-100283,UA - Lookalike - 1% | Android | LATAM | Static,140,339.91,1445.98
2025-10-19,FB-100284,UA - Prospecting - Broad | Android | EU | Carousel,78,320.74,1015.46
2025-10-19,FB-100285,UA - Prospecting - Broad | Android | APAC | Playables,38,87.47,368.95
2025-10-19,FB-100286,UA - Lookalike - 1% | Android | APAC | UGC,40,119.27,571.06
2025-10-19,FB-100287,UA - Retargeting - Value | Android | APAC | Playables,115,510.82,2435.59
2025-10-19,FB-100288,UA - Lookalike - 5% | Android | MENA | Carousel,76,292.51,1477.18
2025-10-19,FB-100289,UA - Lookalike - 5% | Android | US | UGC,94,280.0,866.32
2025-10-19,FB-100290,UA - Lookalike - 5% | iOS | US | UGC,46,174.88,638.14
2025-10-19,FB-100291,UA - Retargeting - Value | Android | US | Carousel,34,154.08,764.24
2025-10-19,FB-100292,UA - Lookalike - 1% | Android | EU | Carousel,64,165.68,560.66
2025-10-19,FB-100293,UA - Lookalike - 1% | iOS | MENA | Playables,95,275.94,1329.75
2025-10-19,FB-100294,UA - Lookalike - 5% | iOS | MENA | Playables,51,168.53,535.76
2025-10-19,FB-100295,UA - Retargeting - Value | Android | US | Playables,94,374.02,1497.2
2025-10-19,FB-100296,UA - Lookalike - 5% | iOS | APAC | Static,55,189.73,579.44
2025-10-19,FB-100297,UA - Lookalike - 5% | iOS | APAC | UGC,95,272.62,1103.57
2025-10-19,FB-100298,UA - Lookalike - 1% | Android | LATAM | UGC,135,501.51,1975.45
2025-10-19,FB-100299,UA - Lookalike - 5% | iOS | LATAM | Static,70,279.88,1020.72
2025-10-19,FB-100300,UA - Prospecting - Broad | Android | US | Video,36,135.96,430.04
2025-10-19,FB-100301,UA - Retargeting - Value | iOS | US | Carousel,30,139.51,664.63
2025-10-19,FB-100302,UA - Lookalike - 1% | Android | MENA | Playables,55,169.05,803.83
2025-10-19,FB-100303,UA - Lookalike - 5% | Android | APAC | Carousel,232,762.31,4171.36
2025-10-19,FB-100304,UA - Lookalike - 1% | Android | LATAM | Playables,199,742.47,3289.88
2025-10-19,FB-100305,UA - Retargeting - Value | iOS | US | Playables,7,28.58,134.01
2025-10-19,FB-100306,UA - Prospecting - Broad | Android | APAC | Static,102,324.52,1034.25
2025-10-19,FB-100307,UA - Prospecting - Broad | iOS | MENA | Carousel,11,30.54,124.24
2025-10-19,FB-100308,UA - Lookalike - 5% | iOS | MENA | Static,127,412.86,1550.7
2025-10-19,FB-100309,UA - Prospecting - Broad | Android | MENA | Carousel,110,321.98,1403.19
2025-10-19,FB-100310,UA - Lookalike - 1% | Android | LATAM | Carousel,69,191.72,1036.05
2025-10-19,FB-100311,UA - Retargeting - Value | iOS | US | Static,12,48.65,291.9
2025-10-19,FB-100312,UA - Prospecting - Broad | iOS | US | Static,47,184.65,721.24
2025-10-19,FB-100313,UA - Lookalike - 5% | Android | MENA | Static,99,291.73,1229.35
2025-10-19,FB-100314,UA - Retargeting - Value | iOS | APAC | Carousel,53,242.15,1106.38
2025-10-19,FB-100315,UA - Prospecting - Broad | iOS | LATAM | Carousel,46,152.52,729.5
2025-10-19,FB-100316,UA - Prospecting - Broad | Android | EU | Static,19,58.2,242.52
2025-10-19,FB-100317,UA - Lookalike - 5% | Android | LATAM | UGC,105,405.24,1280.56
2025-10-19,FB-100318,UA - Lookalike - 5% | iOS | MENA | UGC,53,208.77,776.62
2025-10-19,FB-100319,UA - Prospecting - Broad | iOS | EU | Playables,42,181.19,736.36
2025-10-19,FB-100320,UA - Lookalike - 1% | iOS | APAC | Video,39,145.35,693.32
2025-10-19,FB-100321,UA - Prospecting - Broad | iOS | MENA | Carousel,26,69.01,227.59
2025-10-19,FB-100322,UA - Prospecting - Broad | Android | APAC | Playables,62,165.58,857.87
2025-10-19,FB-100323,UA - Retargeting - Value | Android | EU | Carousel,45,206.6,873.5
2025-10-19,FB-100324,UA - Lookalike - 1% | Android | LATAM | Carousel,103,289.7,1398.67
2025-10-19,FB-100325,UA - Lookalike - 5% | Android | US | UGC,280,714.17,3360.88
2025-10-19,FB-100326,UA - Retargeting - Value | Android | EU | UGC,39,184.44,969.23
2025-10-19,FB-100327,UA - Prospecting - Broad | iOS | US | UGC,46,146.63,513.94
2025-10-19,FB-100328,UA - Prospecting - Broad | iOS | US | UGC,22,90.58,363.68
2025-10-19,FB-100329,UA - Lookalike - 5% | iOS | MENA | UGC,27,87.35,463.13
2025-10-19,FB-100330,UA - Lookalike - 5% | iOS | LATAM | Video,72,265.88,1016.46
2025-10-19,FB-100331,UA - Lookalike - 5% | Android | LATAM | Static,263,927.31,2870.02
2025-10-19,FB-100332,UA - Prospecting - Broad | iOS | US | UGC,112,511.09,1719.82
2025-10-19,FB-100333,UA - Lookalike - 5% | Android | APAC | Playables,170,371.67,1155.15
2025-10-19,FB-100334,UA - Lookalike - 1% | Android | APAC | Carousel,113,403.04,1963.21
2025-10-19,FB-100335,UA - Prospecting - Broad | Android | LATAM | Static,12,24.2,119.09
2025-10-19,FB-100336,UA - Retargeting - Value | Android | MENA | Playables,38,180.12,999.49
2025-10-19,FB-100337,UA - Retargeting - Value | iOS | LATAM | Static,92,426.62,2235.49
2025-10-19,FB-100338,UA - Retargeting - Value | Android | EU | Carousel,107,377.34,2160.65
2025-10-19,FB-100339,UA - Prospecting - Broad | Android | MENA | Static,50,184.75,879.41
2025-10-19,FB-100340,UA - Lookalike - 5% | Android | APAC | UGC,90,336.6,1568.22
2025-10-19,FB-100341,UA - Lookalike - 5% | iOS | LATAM | Static,53,221.83,990.69
2025-10-19,FB-100342,UA - Lookalike - 1% | Android | APAC | UGC,52,144.53,746.35
2025-10-19,FB-100343,UA - Lookalike - 1% | iOS | MENA | Video,61,164.36,588.74
2025-10-19,FB-100344,UA - Lookalike - 5% | Android | LATAM | UGC,50,194.91,719.41
2025-10-19,FB-100345,UA - Lookalike - 1% | Android | US | Carousel,138,497.82,2183.94
2025-10-19,FB-100346,UA - Lookalike - 5% | Android | US | Playables,52,232.82,1083.31
2025-10-19,FB-100347,UA - Prospecting - Broad | iOS | MENA | Playables,8,31.74,134.55
2025-10-19,FB-100348,UA - Lookalike - 1% | iOS | MENA | Static,73,187.74,658.4
2025-10-19,FB-100349,UA - Prospecting - Broad | iOS | MENA | Static,67,285.61,1330.94
2025-10-19,GG-200000,Search - Brand - Exact | iOS | US | Carousel,161,767.16,2352.88
2025-10-19,GG-200001,UAC - Value | Android | US | Static,143,744.13,3431.18
2025-10-19,GG-200002,Search - Non-Brand - Broad | iOS | MENA | Playables,30,87.52,355.24
2025-10-19,GG-200003,UAC - Value | iOS | LATAM | Carousel,147,588.25,3209.49
2025-10-19,GG-200004,Search - Brand - Exact | iOS | LATAM | Playables,44,122.05,432.79
2025-10-19,GG-200005,Search - Brand - Exact | iOS | US | Carousel,21,102.87,333.5
2025-10-19,GG-200006,Search - Non-Brand - Broad | iOS | LATAM | Carousel,29,97.19,267.27
2025-10-19,GG-200007,Search - Non-Brand - Broad | iOS | US | Playables,35,114.89,403.95
2025-10-19,GG-200008,Search - Non-Brand - Broad | iOS | LATAM | UGC,57,159.36,670.11
2025-10-19,GG-200009,UAC - Value | Android | LATAM | Playables,63,219.57,1264.5
2025-10-19,GG-200010,Search - Brand - Exact | iOS | EU | Playables,15,46.98,157.62
2025-10-19,GG-200011,Search - Brand - Exact | iOS | MENA | Carousel,56,157.81,565.43
2025-10-19,GG-200012,Search - Non-Brand - Broad | iOS | LATAM | Static,8,29.87,102.36
2025-10-19,GG-200013,Search - Non-Brand - Broad | iOS | APAC | Static,36,130.93,467.55
2025-10-19,GG-200014,UAC - Installs | Android | EU | Video,42,105.8,527.94
2025-10-19,GG-200015,Search - Brand - Exact | Android | MENA | Playables,59,172.93,744.29
2025-10-19,GG-200016,UAC - Value | iOS | MENA | Static,191,759.76,3864.9
2025-10-19,GG-200017,Search - Non-Brand - Broad | Android | EU | Static,47,125.13,395.66
2025-10-19,GG-200018,UAC - Installs | iOS | US | UGC,49,193.73,712.93
2025-10-19,GG-200019,UAC - Installs | Android | APAC | Playables,52,163.09,844.64
2025-10-19,GG-200020,Search - Non-Brand - Broad | iOS | EU | Playables,14,60.78,196.56
2025-10-19,GG-200021,UAC - Installs | iOS | APAC | Static,136,478.24,1660.93
2025-10-19,GG-200022,UAC - Value | iOS | APAC | Carousel,71,312.0,1345.34
2025-10-19,GG-200023,Search - Non-Brand - Broad | iOS | EU | Static,30,90.72,382.84
2025-10-19,GG-200024,UAC - Installs | iOS | US | UGC,182,743.29,3064.58
2025-10-19,GG-200025,UAC - Installs | Android | MENA | Video,61,187.04,684.75
2025-10-19,GG-200026,UAC - Value | Android | EU | Carousel,116,391.01,1811.94
2025-10-19,GG-200027,Search - Non-Brand - Broad | Android | APAC | Video,64,144.26,617.72
2025-10-19,GG-200028,UAC - Value | iOS | LATAM | Video,35,168.23,939.23
2025-10-19,GG-200029,UAC - Installs | Android | APAC | Playables,190,721.28,2713.46
2025-10-19,GG-200030,UAC - Installs | Android | APAC | Video,122,451.03,1577.7
2025-10-19,GG-200031,Search - Brand - Exact | Android | US | Carousel,84,279.09,1006.12
2025-10-19,GG-200032,Search - Brand - Exact | iOS | EU | Static,19,84.59,297.0
2025-10-19,GG-200033,UAC - Value | iOS | APAC | Static,100,503.66,2455.34
2025-10-19,GG-200034,Search - Brand - Exact | iOS | MENA | Video,26,104.43,277.37
2025-10-19,GG-200035,Search - Non-Brand - Broad | Android | LATAM | Static,96,335.03,1321.02
2025-10-19,GG-200036,Search - Non-Brand - Broad | iOS | US | Carousel,68,220.82,1028.8
2025-10-19,GG-200037,Search - Non-Brand - Broad | iOS | US | Video,10,34.15,148.25
2025-10-19,GG-200038,Search - Brand - Exact | iOS | MENA | UGC,57,245.81,1096.31
2025-10-19,GG-200039,Search - Brand - Exact | Android | APAC | Playables,29,102.07,401.85
2025-10-19,GG-200040,UAC - Value | Android | EU | Carousel,181,818.48,3782.2
2025-10-19,GG-200041,Search - Non-Brand - Broad | Android | MENA | Carousel,118,390.11,1068.51
2025-10-19,GG-200042,UAC - Installs | iOS | EU | Video,237,1024.31,4451.65
2025-10-19,GG-200043,Search - Brand - Exact | Android | MENA | Playables,26,66.25,206.37
2025-10-19,GG-200044,UAC - Value | iOS | APAC | Video,84,360.2,2031.17
2025-10-19,GG-200045,UAC - Installs | iOS | LATAM | Video,57,160.24,831.65
2025-10-19,GG-200046,Search - Brand - Exact | Android | LATAM | Static,49,132.25,518.16
2025-10-19,GG-200047,UAC - Installs | iOS | EU | Video,135,649.32,2181.07
2025-10-19,GG-200048,UAC - Value | iOS | EU | UGC,103,481.68,2032.21
2025-10-19,GG-200049,UAC - Value | Android | EU | Video,150,757.38,3343.08
2025-10-19,GG-200050,Search - Brand - Exact | Android | LATAM | Static,38,107.76,391.17
2025-10-19,GG-200051,UAC - Installs | Android | US | Carousel,167,440.66,2173.34
2025-10-19,GG-200052,UAC - Installs | iOS | MENA | UGC,132,364.41,1529.43
2025-10-19,GG-200053,UAC - Installs | Android | EU | Carousel,156,409.75,1755.78
2025-10-19,GG-200054,Search - Brand - Exact | Android | LATAM | Carousel,40,108.1,416.19
2025-10-19,GG-200055,UAC - Value | iOS | APAC | UGC,178,582.84,2605.88
2025-10-19,GG-200056,UAC - Value | iOS | LATAM | Static,41,144.86,869.16
2025-10-19,GG-200057,UAC - Installs | iOS | LATAM | Playables,56,243.62,1081.92
2025-10-19,GG-200058,UAC - Value | Android | APAC | Video,95,361.25,2167.5
2025-10-19,GG-200059,UAC - Installs | Android | MENA | Carousel,75,219.14,677.36
2025-10-19,GG-200060,UAC - Installs | Android | US | Carousel,99,326.0,1229.67
2025-10-19,GG-200061,UAC - Value | iOS | APAC | Playables,95,429.16,2080.14
2025-10-19,GG-200062,UAC - Value | Android | APAC | Carousel,126,483.02,2898.12
2025-10-19,GG-200063,UAC - Value | Android | LATAM | Playables,144,615.0,2715.22
2025-10-19,GG-200064,UAC - Value | iOS | US | Video,80,356.86,2141.16
2025-10-19,GG-200065,Search - Brand - Exact | iOS | MENA | Static,104,460.79,1873.57
2025-10-19,GG-200066,Search - Brand - Exact | Android | MENA | UGC,24,89.63,235.46
2025-10-19,GG-200067,UAC - Installs | Android | US | Static,81,279.55,1124.91
2025-10-19,GG-200068,Search - Brand - Exact | iOS | APAC | Playables,24,66.4,297.41
2025-10-19,GG-200069,UAC - Installs | Android | APAC | Carousel,159,518.15,1824.41
2025-10-19,GG-200070,Search - Non-Brand - Broad | iOS | US | Playables,42,165.1,524.69
2025-10-19,GG-200071,UAC - Installs | iOS | APAC | Carousel,232,826.34,2964.08
2025-10-19,GG-200072,Search - Non-Brand - Broad | Android | US | Video,70,219.33,785.86
2025-10-19,GG-200073,Search - Brand - Exact | iOS | MENA | UGC,68,302.84,806.46
2025-10-19,GG-200074,Search - Non-Brand - Broad | iOS | LATAM | UGC,73,193.01,952.31
2025-10-19,GG-200075,Search - Brand - Exact | iOS | APAC | Static,26,86.13,430.13
2025-10-19,GG-200076,Search - Non-Brand - Broad | Android | US | UGC,74,264.71,911.66
2025-10-19,GG-200077,UAC - Installs | iOS | US | Carousel,88,360.54,1764.48
2025-10-19,GG-200078,UAC - Installs | Android | MENA | Playables,158,590.13,3179.03
2025-10-19,GG-200079,UAC - Installs | iOS | EU | Static,136,425.71,2040.85
2025-10-19,GG-200080,Search - Non-Brand - Broad | Android | US | Static,17,69.82,247.16
2025-10-19,GG-200081,UAC - Installs | Android | APAC | Video,70,234.35,767.5
2025-10-19,GG-200082,Search - Non-Brand - Broad | iOS | APAC | Playables,27,102.16,477.09
2025-10-19,GG-200083,UAC - Value | Android | US | Carousel,125,651.98,3911.88
2025-10-19,GG-200084,UAC - Value | iOS | MENA | UGC,110,401.06,2219.87
2025-10-19,GG-200085,Search - Brand - Exact | Android | EU | Carousel,53,224.22,579.61
2025-10-19,GG-200086,UAC - Installs | iOS | APAC | Playables,43,107.69,583.79
2025-10-19,GG-200087,Search - Non-Brand - Broad | Android | MENA | Playables,41,87.44,358.94
2025-10-19,GG-200088,Search - Brand - Exact | Android | APAC | Playables,58,222.04,913.92
